Week	Day	Team	Player	Role	Champ	Kills	Deaths	Assists	Region	W	L
2	2	TIP	Apollo	ADC	Sivir	4	1	8	NA	1	0
2	2	TIP	Adrian	Support	Janna	1	1	10	NA	1	0
2	2	GV	Hauntzer	Top	Ryze	4	2	6	NA	1	0
2	2	GV	Move	Jungle	Jarvan IV	1	2	1	NA	1	0
2	2	GV	Keane	Mid	Urgot	7	0	3	NA	1	0
2	2	GV	Altec	ADC	Sivir	2	0	2	NA	1	0
2	2	GV	Bunny FuFuu	Support	Alistar	0	0	8	NA	1	0
3	1	TSM	Dyrus	Top	Hecarim	4	4	6	NA	1	0
3	1	TSM	Santorin	Jungle	Gragas	2	2	6	NA	1	0
3	1	TSM	Bjergsen	Mid	Ekko	7	1	6	NA	1	0
3	1	TSM	WildTurtle	ADC	Kalista	3	4	7	NA	1	0
3	1	TSM	Lustboy	Support	Bard	0	3	8	NA	1	0
3	1	C9	Balls	Top	Fizz	3	4	2	NA	0	1
3	1	C9	Meteos	Jungle	Nunu	0	6	4	NA	0	1
3	1	C9	Incarnati0n	Mid	Azir	2	2	2	NA	0	1
3	1	C9	Sneaky	ADC	Lucian	3	5	2	NA	0	1
3	1	C9	LemonNation	Support	Nautilus	0	6	6	NA	0	1
3	1	CLG	ZionSpartan	Top	Ekko	4	3	9	NA	1	0
3	1	CLG	Xmithie	Jungle	Gragas	3	2	14	NA	1	0
3	1	CLG	Pobelter	Mid	Lulu	4	1	14	NA	1	0
3	1	CLG	Doublelift	ADC	Ashe	7	1	13	NA	1	0
3	1	CLG	Aphromoo	Support	Bard	5	2	16	NA	1	0
3	1	TL	Quas	Top	Hecarim	7	0	9	NA	1	0
3	1	TL	IWillDominate	Jungle	Ekko	2	3	17	NA	1	0
3	1	TL	FeniX	Mid	LeBlanc	9	2	7	NA	1	0
3	1	TL	Piglet	ADC	Corki	4	1	12	NA	1	0
3	1	TL	Xpecial	Support	Alistar	1	2	18	NA	1	0
3	1	T8	CaliTrlolz	Top	Hecarim	2	3	10	NA	1	0
3	1	T8	Porpoise	Jungle	Nunu	0	2	12	NA	1	0
3	1	T8	Slooshi	Mid	Azir	4	2	6	NA	1	0
3	1	T8	Nien	ADC	Jinx	4	1	8	NA	1	0
3	1	T8	Dodo	Support	Thresh	3	2	7	NA	1	0
3	1	TDK	Seraph	Top	Dr.Mundo	0	3	0	NA	0	1
3	1	TDK	Kez	Jungle	Nidalee	0	3	0	NA	0	1
3	1	TDK	Bischu	Mid	Viktor	0	5	0	NA	0	1
3	1	TDK	Lattman	ADC	Lucian	0	5	0	NA	0	1
3	1	TDK	Smoothie	Support	Janna	0	2	0	NA	0	1
3	1	NME	Flaresz	Top	Gnar	1	3	2	NA	0	1
3	1	NME	Trashy	Jungle	Rek'Sai	1	3	8	NA	0	1
3	1	NME	InnoX	Mid	Ekko	5	2	5	NA	0	1
3	1	NME	otter	ADC	Sivir	3	3	6	NA	0	1
3	1	NME	Bodydrop	Support	Janna	0	2	9	NA	0	1
3	1	DIG	Gamsu	Top	Fizz	4	3	4	NA	0	1
3	1	DIG	Helios	Jungle	Rek'Sai	1	2	8	NA	0	1
3	1	DIG	Shiptur	Mid	Kog'Maw	4	2	6	NA	0	1
3	1	DIG	Core JJ	ADC	Sivir	4	4	6	NA	0	1
3	1	DIG	KiWiKiD	Support	Morgana	1	5	8	NA	0	1
3	1	TIP	Impact	Top	Maokai	3	0	6	NA	1	0
3	1	TIP	Rush	Jungle	Lee Sin	5	0	8	NA	1	0
3	1	TIP	XiaoWeiXiao	Mid	LeBlanc	8	0	5	NA	1	0
3	1	TIP	Apollo	ADC	Sivir	2	0	9	NA	1	0
3	1	TIP	Adrian	Support	Alistar	0	0	11	NA	1	0
3	1	GV	Hauntzer	Top	Hecarim	3	5	3	NA	0	1
3	1	GV	Move	Jungle	Jarvan IV	3	5	5	NA	0	1
3	1	GV	Keane	Mid	Rumble	1	5	7	NA	0	1
3	1	GV	Altec	ADC	Sivir	2	4	6	NA	0	1
3	1	GV	Bunny FuFuu	Support	Alistar	0	4	4	NA	0	1
3	2	TSM	Dyrus	Top	Rumble	7	2	16	NA	1	0
3	2	TSM	Santorin	Jungle	Rek'Sai	2	1	20	NA	1	0
3	2	TSM	Bjergsen	Mid	Ekko	12	6	7	NA	1	0
3	2	TSM	WildTurtle	ADC	Kalista	5	3	13	NA	1	0
3	2	TSM	Lustboy	Support	Annie	0	2	20	NA	1	0
3	2	C9	Balls	Top	Maokai	3	2	14	NA	1	0
3	2	C9	Meteos	Jungle	Gragas	1	1	13	NA	1	0
3	2	C9	Incarnati0n	Mid	Varus	7	3	5	NA	1	0
3	2	C9	Sneaky	ADC	Jinx	10	1	7	NA	1	0
3	2	C9	LemonNation	Support	Karma	0	2	17	NA	1	0
3	2	CLG	ZionSpartan	Top	Gnar	3	3	12	NA	1	0
3	2	CLG	Xmithie	Jungle	Nunu	1	3	16	NA	1	0
3	2	CLG	Pobelter	Mid	Azir	6	5	4	NA	1	0
3	2	CLG	Doublelift	ADC	Sivir	7	2	10	NA	1	0
3	2	CLG	Aphromoo	Support	Bard	2	2	11	NA	1	0
3	2	TL	Quas	Top	Hecarim	6	4	1	NA	1	0
3	2	TL	IWillDominate	Jungle	Sejuani	0	2	10	NA	1	0
3	2	TL	FeniX	Mid	LeBlanc	3	2	3	NA	1	0
3	2	TL	Piglet	ADC	Tristana	1	1	6	NA	1	0
3	2	TL	Xpecial	Support	Nautilus	2	2	9	NA	1	0
3	2	T8	CaliTrlolz	Top	Fizz	2	3	3	NA	0	1
3	2	T8	Porpoise	Jungle	Nunu	0	3	6	NA	0	1
3	2	T8	Slooshi	Mid	Azir	1	7	6	NA	0	1
3	2	T8	Nien	ADC	Corki	2	5	6	NA	0	1
3	2	T8	Dodo	Support	Alistar	4	3	5	NA	0	1
3	2	TDK	Seraph	Top	Vladimir	5	5	4	NA	0	1
3	2	TDK	Kez	Jungle	Gragas	3	3	7	NA	0	1
3	2	TDK	Bischu	Mid	Yasuo	1	7	9	NA	0	1
3	2	TDK	Lattman	ADC	Corki	3	5	7	NA	0	1
3	2	TDK	Smoothie	Support	Malphite	2	6	5	NA	0	1
3	2	NME	Flaresz	Top	Hecarim	2	7	7	NA	0	1
3	2	NME	Trashy	Jungle	Rek'Sai	1	2	10	NA	0	1
3	2	NME	InnoX	Mid	Xerath	4	2	5	NA	0	1
3	2	NME	otter	ADC	Vayne	7	3	6	NA	0	1
3	2	NME	Bodydrop	Support	Janna	1	5	8	NA	0	1
3	2	DIG	Gamsu	Top	Maokai	0	3	3	NA	0	1
3	2	DIG	Helios	Jungle	Rek'Sai	1	5	0	NA	0	1
3	2	DIG	Shiptur	Mid	Azir	1	2	0	NA	0	1
3	2	DIG	Core JJ	ADC	Kalista	1	3	1	NA	0	1
3	2	DIG	KiWiKiD	Support	Annie	1	4	1	NA	0	1
3	2	TIP	Impact	Top	Rumble	1	3	4	NA	0	1
3	2	TIP	Rush	Jungle	Lee Sin	4	3	4	NA	0	1
3	2	TIP	XiaoWeiXiao	Mid	Kassadin	1	1	4	NA	0	1
3	2	TIP	Apollo	ADC	Kalista	3	3	5	NA	0	1
3	2	TIP	Adrian	Support	Annie	1	2	8	NA	0	1
3	2	GV	Hauntzer	Top	Rumble	7	2	3	NA	1	0
3	2	GV	Move	Jungle	Gragas	1	0	9	NA	1	0
3	2	GV	Keane	Mid	Jarvan IV	3	1	9	NA	1	0
3	2	GV	Altec	ADC	Tristana	6	1	7	NA	1	0
3	2	GV	Bunny FuFuu	Support	Nautilus	0	1	14	NA	1	0
4	1	TSM	Dyrus	Top	Gnar	3	0	6	NA	1	0
4	1	TSM	Santorin	Jungle	Rek'Sai	2	0	5	NA	1	0
4	1	TSM	Bjergsen	Mid	Azir	6	3	4	NA	1	0
4	1	TSM	WildTurtle	ADC	Corki	2	2	9	NA	1	0
4	1	TSM	Lustboy	Support	Alistar	0	5	8	NA	1	0
4	1	C9	Balls	Top	Maokai	1	3	2	NA	0	1
4	1	C9	Meteos	Jungle	Nidalee	1	2	0	NA	0	1
4	1	C9	Incarnati0n	Mid	Azir	0	2	3	NA	0	1
4	1	C9	Sneaky	ADC	Sivir	1	1	2	NA	0	1
4	1	C9	LemonNation	Support	Thresh	0	3	3	NA	0	1
4	1	CLG	ZionSpartan	Top	Gnar	4	2	12	NA	1	0
4	1	CLG	Xmithie	Jungle	Gragas	5	0	9	NA	1	0
4	1	CLG	Pobelter	Mid	Kog'Maw	9	2	9	NA	1	0
4	1	CLG	Doublelift	ADC	Kalista	5	4	9	NA	1	0
4	1	CLG	Aphromoo	Support	Alistar	1	5	11	NA	1	0
4	1	TL	Quas	Top	Rumble	5	4	4	NA	0	1
4	1	TL	IWillDominate	Jungle	Sejuani	1	2	7	NA	0	1
4	1	TL	FeniX	Mid	Jayce	1	2	6	NA	0	1
4	1	TL	Piglet	ADC	Kalista	0	1	6	NA	0	1
4	1	TL	Xpecial	Support	Annie	3	4	6	NA	0	1
4	1	T8	CaliTrlolz	Top	Hecarim	2	2	2	NA	0	1
4	1	T8	Porpoise	Jungle	Gragas	1	4	6	NA	0	1
4	1	T8	Goldenglue	Mid	Viktor	1	5	2	NA	0	1
4	1	T8	Nien	ADC	Sivir	2	5	2	NA	0	1
4	1	T8	Dodo	Support	Nautilus	1	7	4	NA	0	1
4	1	TDK	Seraph	Top	Rumble	3	8	4	NA	0	1
4	1	TDK	Kez	Jungle	Rek'Sai	1	4	6	NA	0	1
4	1	TDK	mancloud	Mid	Azir	2	4	5	NA	0	1
4	1	TDK	Lattman	ADC	Corki	6	3	3	NA	0	1
4	1	TDK	Smoothie	Support	Nautilus	1	5	7	NA	0	1
4	1	NME	Flaresz	Top	Rumble	2	1	7	NA	1	0
4	1	NME	Trashy	Jungle	Sejuani	1	0	8	NA	1	0
4	1	NME	InnoX	Mid	Jayce	3	0	6	NA	1	0
4	1	NME	otter	ADC	Jinx	4	0	7	NA	1	0
4	1	NME	Bodydrop	Support	Annie	1	2	8	NA	1	0
4	1	DIG	Gamsu	Top	Hecarim	11	0	10	NA	1	0
4	1	DIG	Helios	Jungle	Xin Zhao	4	4	9	NA	1	0
4	1	DIG	Shiptur	Mid	Twisted Fate	3	1	11	NA	1	0
4	1	DIG	Core JJ	ADC	Corki	3	1	10	NA	1	0
4	1	DIG	KiWiKiD	Support	Alistar	0	3	14	NA	1	0
4	1	TIP	Impact	Top	Ekko	4	3	2	NA	0	1
4	1	TIP	Rush	Jungle	Rek'Sai	0	5	5	NA	0	1
4	1	TIP	XiaoWeiXiao	Mid	Varus	1	4	5	NA	0	1
4	1	TIP	Apollo	ADC	Graves	4	5	1	NA	0	1
4	1	TIP	Adrian	Support	Janna	0	4	7	NA	0	1
4	1	GV	Hauntzer	Top	Ekko	9	2	6	NA	1	0
4	1	GV	Move	Jungle	Rek'Sai	1	0	12	NA	1	0
4	1	GV	Keane	Mid	Urgot	5	2	6	NA	1	0
4	1	GV	Altec	ADC	Vayne	4	3	9	NA	1	0
4	1	GV	Bunny FuFuu	Support	Thresh	4	0	15	NA	1	0
4	2	TSM	Dyrus	Top	Gnar	2	1	11	NA	1	0
4	2	TSM	Santorin	Jungle	Rek'Sai	3	1	15	NA	1	0
4	2	TSM	Bjergsen	Mid	Azir	10	4	9	NA	1	0
4	2	TSM	WildTurtle	ADC	Kalista	5	7	9	NA	1	0
4	2	TSM	Lustboy	Support	Annie	6	6	10	NA	1	0
4	2	C9	Balls	Top	Fizz	8	8	6	NA	0	1
4	2	C9	Meteos	Jungle	Ekko	1	3	7	NA	0	1
4	2	C9	Incarnati0n	Mid	Azir	3	4	8	NA	0	1
4	2	C9	Sneaky	ADC	Sivir	4	3	10	NA	0	1
4	2	C9	LemonNation	Support	Nautilus	1	6	10	NA	0	1
4	2	CLG	ZionSpartan	Top	Gnar	4	3	14	NA	1	0
4	2	CLG	Xmithie	Jungle	Rek'Sai	3	2	20	NA	1	0
4	2	CLG	Pobelter	Mid	Kog'Maw	5	4	12	NA	1	0
4	2	CLG	Doublelift	ADC	Ashe	11	4	8	NA	1	0
4	2	CLG	Aphromoo	Support	Alistar	1	4	19	NA	1	0
4	2	TL	Quas	Top	Rumble	5	5	7	NA	0	1
4	2	TL	IWillDominate	Jungle	Sejuani	0	4	3	NA	0	1
4	2	TL	FeniX	Mid	Jayce	4	4	9	NA	0	1
4	2	TL	Piglet	ADC	Kalista	5	3	4	NA	0	1
4	2	TL	Xpecial	Support	Thresh	0	4	13	NA	0	1
4	2	T8	CaliTrlolz	Top	Rumble	4	4	7	NA	1	0
4	2	T8	Porpoise	Jungle	Gragas	4	3	15	NA	1	0
4	2	T8	Goldenglue	Mid	Varus	5	5	16	NA	1	0
4	2	T8	Nien	ADC	Kalista	10	2	13	NA	1	0
4	2	T8	Dodo	Support	Thresh	1	5	19	NA	1	0
4	2	TDK	Seraph	Top	Irelia	5	4	6	NA	0	1
4	2	TDK	Kez	Jungle	Evelynn	3	5	12	NA	0	1
4	2	TDK	mancloud	Mid	Azir	8	3	7	NA	0	1
4	2	TDK	Lattman	ADC	Corki	3	7	13	NA	0	1
4	2	TDK	Smoothie	Support	Alistar	0	5	15	NA	0	1
4	2	NME	Flaresz	Top	Hecarim	3	6	9	NA	0	1
4	2	NME	Trashy	Jungle	Rek'Sai	5	4	11	NA	0	1
4	2	NME	InnoX	Mid	Nidalee	5	3	8	NA	0	1
4	2	NME	otter	ADC	Kalista	5	4	5	NA	0	1
4	2	NME	Bodydrop	Support	Thresh	0	6	12	NA	0	1
4	2	DIG	Gamsu	Top	Jarvan IV	6	4	12	NA	1	0
4	2	DIG	Helios	Jungle	Rek'Sai	2	2	12	NA	1	0
4	2	DIG	Shiptur	Mid	Lulu	6	3	8	NA	1	0
4	2	DIG	Core JJ	ADC	Corki	5	2	9	NA	1	0
4	2	DIG	KiWiKiD	Support	Nautilus	1	3	14	NA	1	0
4	2	TIP	Impact	Top	Rumble	7	6	11	NA	1	0
4	2	TIP	Rush	Jungle	Gragas	2	2	17	NA	1	0
4	2	TIP	XiaoWeiXiao	Mid	Yasuo	4	5	11	NA	1	0
4	2	TIP	Apollo	ADC	Corki	7	1	10	NA	1	0
4	2	TIP	Adrian	Support	Nautilus	3	4	13	NA	1	0
4	2	GV	Hauntzer	Top	Rumble	7	3	6	NA	0	1
4	2	GV	Move	Jungle	Xin Zhao	3	4	6	NA	0	1
4	2	GV	Keane	Mid	Urgot	0	9	11	NA	0	1
4	2	GV	Altec	ADC	Tristana	8	3	4	NA	0	1
4	2	GV	Bunny FuFuu	Support	Thresh	1	7	10	NA	0	1
5	1	TSM	Dyrus	Top	Gnar	1	1	5	NA	1	0
5	1	TSM	Santorin	Jungle	Jarvan IV	2	1	12	NA	1	0
5	1	TSM	Bjergsen	Mid	Azir	4	3	7	NA	1	0
5	1	TSM	WildTurtle	ADC	Kalista	7	1	2	NA	1	0
5	1	TSM	Lustboy	Support	Thresh	0	4	9	NA	1	0
5	1	C9	Balls	Top	Fizz	9	2	3	NA	1	0
5	1	C9	Meteos	Jungle	Rek'Sai	1	1	17	NA	1	0
5	1	C9	Incarnati0n	Mid	Viktor	5	1	8	NA	1	0
5	1	C9	Sneaky	ADC	Ashe	3	2	8	NA	1	0
5	1	C9	LemonNation	Support	Annie	2	2	10	NA	1	0
5	1	CLG	ZionSpartan	Top	Gnar	0	3	5	NA	0	1
5	1	CLG	Xmithie	Jungle	Evelynn	0	6	3	NA	0	1
5	1	CLG	Pobelter	Mid	Twisted Fate	3	3	0	NA	0	1
5	1	CLG	Doublelift	ADC	Ashe	3	4	3	NA	0	1
5	1	CLG	Aphromoo	Support	Bard	0	4	5	NA	0	1
5	1	TL	Quas	Top	Sion	3	2	10	NA	1	0
5	1	TL	IWillDominate	Jungle	Ekko	2	1	10	NA	1	0
5	1	TL	FeniX	Mid	Azir	11	0	5	NA	1	0
5	1	TL	Piglet	ADC	Sivir	3	1	8	NA	1	0
5	1	TL	Xpecial	Support	Annie	1	2	9	NA	1	0
5	1	T8	CaliTrlolz	Top	Shen	2	3	5	NA	0	1
5	1	T8	Porpoise	Jungle	Nocturne	2	3	5	NA	0	1
5	1	T8	Goldenglue	Mid	Viktor	2	1	3	NA	0	1
5	1	T8	Nien	ADC	Sivir	2	3	4	NA	0	1
5	1	T8	Dodo	Support	Annie	2	4	5	NA	0	1
5	1	TDK	Seraph	Top	Gnar	4	0	0	NA	0	1
5	1	TDK	Kez	Jungle	Ekko	1	5	5	NA	0	1
5	1	TDK	mancloud	Mid	Azir	2	4	5	NA	0	1
5	1	TDK	Lattman	ADC	Sivir	0	5	5	NA	0	1
5	1	TDK	Smoothie	Support	Thresh	1	6	4	NA	0	1
5	1	NME	Flaresz	Top	Rumble	1	5	4	NA	0	1
5	1	NME	Trashy	Jungle	Sejuani	1	2	3	NA	0	1
5	1	NME	InnoX	Mid	Jayce	1	3	3	NA	0	1
5	1	NME	otter	ADC	Jinx	2	1	3	NA	0	1
5	1	NME	Bodydrop	Support	Annie	1	6	3	NA	0	1
5	1	DIG	Gamsu	Top	Hecarim	5	3	11	NA	1	0
5	1	DIG	Helios	Jungle	Rek'Sai	1	1	8	NA	1	0
5	1	DIG	Shiptur	Mid	Azir	2	0	6	NA	1	0
5	1	DIG	Core JJ	ADC	Sivir	6	0	10	NA	1	0
5	1	DIG	KiWiKiD	Support	Nautilus	3	2	9	NA	1	0
5	1	TIP	Impact	Top	Maokai	4	2	13	NA	0	1
5	1	TIP	Rush	Jungle	Nocturne	4	2	15	NA	0	1
5	1	TIP	XiaoWeiXiao	Mid	Kassadin	5	3	11	NA	0	1
5	1	TIP	Apollo	ADC	Sivir	5	5	13	NA	0	1
5	1	TIP	Adrian	Support	Nautilus	1	6	15	NA	0	1
5	1	GV	Hauntzer	Top	Rumble	6	5	12	NA	1	0
5	1	GV	Move	Jungle	Evelynn	2	4	8	NA	1	0
5	1	GV	Keane	Mid	Hecarim	3	6	12	NA	1	0
5	1	GV	Altec	ADC	Jinx	7	2	7	NA	1	0
5	1	GV	Bunny FuFuu	Support	Thresh	0	2	14	NA	1	0
5	2	TSM	Dyrus	Top	Rumble	4	2	8	NA	1	0
5	2	TSM	Santorin	Jungle	Jarvan IV	3	0	14	NA	1	0
5	2	TSM	Bjergsen	Mid	Azir	6	2	7	NA	1	0
5	2	TSM	WildTurtle	ADC	Tristana	6	1	4	NA	1	0
5	2	TSM	Lustboy	Support	Alistar	0	4	12	NA	1	0
5	2	C9	Balls	Top	Rumble	0	4	1	NA	0	1
5	2	C9	Meteos	Jungle	Nocturne	1	4	1	NA	0	1
5	2	C9	Incarnati0n	Mid	Viktor	1	6	1	NA	0	1
5	2	C9	Sneaky	ADC	Jinx	0	3	2	NA	0	1
5	2	C9	LemonNation	Support	Annie	1	6	1	NA	0	1
5	2	CLG	ZionSpartan	Top	Gnar	1	3	2	NA	0	1
5	2	CLG	Xmithie	Jungle	Evelynn	0	5	4	NA	0	1
5	2	CLG	Pobelter	Mid	Kog'Maw	1	3	4	NA	0	1
5	2	CLG	Doublelift	ADC	Sivir	5	5	1	NA	0	1
5	2	CLG	Aphromoo	Support	Thresh	2	3	4	NA	0	1
5	2	TL	Quas	Top	Gnar	0	3	6	NA	0	1
5	2	TL	IWillDominate	Jungle	Rek'Sai	1	4	4	NA	0	1
5	2	TL	FeniX	Mid	Viktor	3	2	5	NA	0	1
5	2	TL	Piglet	ADC	Vayne	5	1	2	NA	0	1
5	2	TL	Xpecial	Support	Alistar	0	2	5	NA	0	1
5	2	T8	CaliTrlolz	Top	Shen	4	3	16	NA	1	0
5	2	T8	Porpoise	Jungle	Rek'Sai	2	5	13	NA	1	0
5	2	T8	Goldenglue	Mid	Vladimir	3	3	15	NA	1	0
5	2	T8	Nien	ADC	Kalista	11	2	10	NA	1	0
5	2	T8	Dodo	Support	Morgana	4	5	14	NA	1	0
5	2	TDK	Seraph	Top	Vladimir	2	4	8	NA	0	1
5	2	TDK	Kez	Jungle	Gragas	3	2	10	NA	0	1
5	2	TDK	Ninja	Mid	Viktor	5	1	4	NA	0	1
5	2	TDK	Emperor	ADC	Sivir	5	1	10	NA	0	1
5	2	TDK	Smoothie	Support	Nautilus	1	2	13	NA	0	1
5	2	NME	Flaresz	Top	Nautilus	4	8	9	NA	0	1
5	2	NME	Trashy	Jungle	Olaf	2	5	13	NA	0	1
5	2	NME	InnoX	Mid	Varus	4	3	10	NA	0	1
5	2	NME	otter	ADC	Sivir	4	4	10	NA	0	1
5	2	NME	Bodydrop	Support	Annie	4	4	11	NA	0	1
5	2	DIG	Gamsu	Top	Hecarim	3	2	6	NA	1	0
5	2	DIG	Helios	Jungle	Rek'Sai	0	2	8	NA	1	0
5	2	DIG	Shiptur	Mid	Azir	5	2	2	NA	1	0
5	2	DIG	Core JJ	ADC	Corki	1	5	9	NA	1	0
5	2	DIG	KiWiKiD	Support	Thresh	1	5	7	NA	1	0
5	2	TIP	Impact	Top	Maokai	5	0	14	NA	1	0
5	2	TIP	Rush	Jungle	Lee Sin	7	0	11	NA	1	0
5	2	TIP	XiaoWeiXiao	Mid	Orianna	5	2	12	NA	1	0
5	2	TIP	Apollo	ADC	Sivir	5	0	13	NA	1	0
5	2	TIP	Adrian	Support	Alistar	1	1	17	NA	1	0
5	2	GV	Hauntzer	Top	Hecarim	0	4	5	NA	1	0
5	2	GV	Move	Jungle	Gragas	2	2	9	NA	1	0
5	2	GV	Keane	Mid	Orianna	2	0	10	NA	1	0
5	2	GV	Altec	ADC	Sivir	8	1	4	NA	1	0
5	2	GV	Bunny FuFuu	Support	Janna	0	2	11	NA	1	0
6	1	TSM	Dyrus	Top	Nautilus	2	2	14	NA	1	0
6	1	TSM	Santorin	Jungle	Gragas	2	1	14	NA	1	0
6	1	TSM	Bjergsen	Mid	Ezreal	11	3	3	NA	1	0
6	1	TSM	KEITHMCBRIEF	ADC	Sivir	4	3	13	NA	1	0
6	1	TSM	Lustboy	Support	Thresh	1	2	15	NA	1	0
6	1	C9	Balls	Top	Fizz	2	7	4	NA	0	1
6	1	C9	Hai	Jungle	Rek'Sai	2	2	4	NA	0	1
6	1	C9	Incarnati0n	Mid	Twisted Fate	4	7	7	NA	0	1
6	1	C9	Sneaky	ADC	Tristana	3	3	5	NA	0	1
6	1	C9	LemonNation	Support	Alistar	2	6	8	NA	0	1
6	1	CLG	ZionSpartan	Top	Rumble	0	3	1	NA	0	1
6	1	CLG	Xmithie	Jungle	Gragas	1	2	1	NA	0	1
6	1	CLG	Pobelter	Mid	Lulu	1	3	1	NA	0	1
6	1	CLG	Doublelift	ADC	Jinx	1	3	1	NA	0	1
6	1	CLG	Aphromoo	Support	Alistar	0	3	2	NA	0	1
6	1	TL	Quas	Top	Nautilus	2	3	15	NA	1	0
6	1	TL	IWillDominate	Jungle	Gragas	8	2	11	NA	1	0
6	1	TL	FeniX	Mid	Yasuo	6	3	13	NA	1	0
6	1	TL	Piglet	ADC	Corki	8	2	14	NA	1	0
6	1	TL	Xpecial	Support	Annie	1	3	18	NA	1	0
6	1	T8	CaliTrlolz	Top	Irelia	0	4	0	NA	0	1
6	1	T8	Porpoise	Jungle	Rek'Sai	0	3	2	NA	0	1
6	1	T8	Goldenglue	Mid	Kassadin	1	2	0	NA	0	1
6	1	T8	Nien	ADC	Sivir	1	1	1	NA	0	1
6	1	T8	Dodo	Support	Nautilus	0	6	2	NA	0	1
6	1	TDK	Seraph	Top	Lulu	0	3	5	NA	0	1
6	1	TDK	Kez	Jungle	Evelynn	4	3	4	NA	0	1
6	1	TDK	Ninja	Mid	Viktor	3	4	5	NA	0	1
6	1	TDK	Emperor	ADC	Tristana	4	4	2	NA	0	1
6	1	TDK	Smoothie	Support	Alistar	0	6	8	NA	0	1
6	1	NME	Flaresz	Top	Shen	0	3	1	NA	0	1
6	1	NME	Trashy	Jungle	Gragas	0	3	2	NA	0	1
6	1	NME	InnoX	Mid	Ezreal	2	3	0	NA	0	1
6	1	NME	otter	ADC	Corki	1	2	0	NA	0	1
6	1	NME	Bodydrop	Support	Braum	0	4	2	NA	0	1
6	1	DIG	Gamsu	Top	Shen	1	0	10	NA	1	0
6	1	DIG	Helios	Jungle	Evelynn	3	0	9	NA	1	0
6	1	DIG	Shiptur	Mid	Diana	6	0	6	NA	1	0
6	1	DIG	Core JJ	ADC	Ezreal	5	0	9	NA	1	0
6	1	DIG	KiWiKiD	Support	Annie	1	2	8	NA	1	0
6	1	TIP	Impact	Top	Nautilus	0	3	1	NA	1	0
6	1	TIP	Rush	Jungle	Nidalee	0	3	2	NA	1	0
6	1	TIP	XiaoWeiXiao	Mid	Ahri	2	3	0	NA	1	0
6	1	TIP	Apollo	ADC	Graves	1	2	0	NA	1	0
6	1	TIP	Adrian	Support	Alistar	0	4	2	NA	1	0
6	1	GV	Hauntzer	Top	Nautilus	3	0	11	NA	1	0
6	1	GV	Move	Jungle	Nidalee	5	0	6	NA	1	0
6	1	GV	Keane	Mid	Orianna	3	0	10	NA	1	0
6	1	GV	Altec	ADC	Sivir	3	1	5	NA	1	0
6	1	GV	Bunny FuFuu	Support	Shen	0	2	9	NA	1	0
6	2	TSM	Dyrus	Top	Gnar	0	2	2	NA	0	1
6	2	TSM	Santorin	Jungle	Gragas	0	0	2	NA	0	1
6	2	TSM	Bjergsen	Mid	Ezreal	1	1	1	NA	0	1
6	2	TSM	WildTurtle	ADC	Corki	1	3	2	NA	0	1
6	2	TSM	Lustboy	Support	Annie	1	2	2	NA	0	1
6	2	C9	Balls	Top	Rumble	3	5	1	NA	0	1
6	2	C9	Hai	Jungle	Lee Sin	0	2	4	NA	0	1
6	2	C9	Incarnati0n	Mid	Zed	2	2	0	NA	0	1
6	2	C9	Sneaky	ADC	Corki	2	2	2	NA	0	1
6	2	C9	LemonNation	Support	Alistar	0	4	3	NA	0	1
6	2	CLG	ZionSpartan	Top	Rumble	3	4	2	NA	0	1
