Week	Day	Team	Player	Role	Champ	Kills	Deaths	Assists	Region	W	L
6	2	CLG	Xmithie	Jungle	Gragas	1	3	6	NA	0	1
6	2	CLG	Pobelter	Mid	Lulu	1	0	7	NA	0	1
6	2	CLG	Doublelift	ADC	Jinx	6	3	5	NA	0	1
6	2	CLG	Aphromoo	Support	Morgana	1	4	10	NA	0	1
6	2	TL	Quas	Top	Maokai	0	0	8	NA	1	0
6	2	TL	IWillDominate	Jungle	Rek'Sai	0	0	6	NA	1	0
6	2	TL	FeniX	Mid	Twisted Fate	4	1	5	NA	1	0
6	2	TL	Piglet	ADC	Sivir	6	0	3	NA	1	0
6	2	TL	Xpecial	Support	Thresh	0	1	9	NA	1	0
6	2	T8	CaliTrlolz	Top	Shen	1	1	9	NA	1	0
6	2	T8	Porpoise	Jungle	Jarvan IV	0	1	12	NA	1	0
6	2	T8	Goldenglue	Mid	Ezreal	5	0	7	NA	1	0
6	2	T8	Nien	ADC	Graves	7	2	4	NA	1	0
6	2	T8	Dodo	Support	Thresh	2	3	10	NA	1	0
6	2	TDK	Seraph	Top	Rumble	4	6	2	NA	0	1
6	2	TDK	Kez	Jungle	Gragas	0	2	8	NA	0	1
6	2	TDK	Ninja	Mid	Diana	6	5	7	NA	0	1
6	2	TDK	Emperor	ADC	Tristana	5	5	3	NA	0	1
6	2	TDK	Smoothie	Support	Nautilus	1	7	10	NA	0	1
6	2	NME	Flaresz	Top	Shen	3	2	12	NA	1	0
6	2	NME	Trashy	Jungle	Rek'Sai	7	2	16	NA	1	0
6	2	NME	InnoX	Mid	Ahri	7	4	11	NA	1	0
6	2	NME	otter	ADC	Kalista	7	4	12	NA	1	0
6	2	NME	Bodydrop	Support	Annie	1	4	18	NA	1	0
6	2	DIG	Gamsu	Top	Shen	0	1	1	NA	0	1
6	2	DIG	Helios	Jungle	Evelynn	1	3	1	NA	0	1
6	2	DIG	Shiptur	Mid	Ezreal	1	1	0	NA	0	1
6	2	DIG	Core JJ	ADC	Varus	0	2	1	NA	0	1
6	2	DIG	KiWiKiD	Support	Alistar	0	3	2	NA	0	1
6	2	TIP	Impact	Top	Gnar	2	2	6	NA	1	0
6	2	TIP	Rush	Jungle	Nidalee	3	5	5	NA	1	0
6	2	TIP	XiaoWeiXiao	Mid	Ezreal	5	3	6	NA	1	0
6	2	TIP	Apollo	ADC	Sivir	3	0	7	NA	1	0
6	2	TIP	Adrian	Support	Janna	1	2	11	NA	1	0
6	2	GV	Hauntzer	Top	Maokai	2	0	4	NA	1	0
6	2	GV	Move	Jungle	Nidalee	1	1	5	NA	1	0
6	2	GV	Keane	Mid	Jarvan IV	3	1	2	NA	1	0
6	2	GV	Altec	ADC	Sivir	1	1	5	NA	1	0
6	2	GV	Bunny FuFuu	Support	Shen	1	0	5	NA	1	0
7	1	TSM	Dyrus	Top	Nautilus	0	4	3	NA	0	1
7	1	TSM	Santorin	Jungle	Vi	1	2	5	NA	0	1
7	1	TSM	Bjergsen	Mid	Ezreal	4	1	0	NA	0	1
7	1	TSM	WildTurtle	ADC	Jinx	1	3	4	NA	0	1
7	1	TSM	Lustboy	Support	Shen	0	3	4	NA	0	1
7	1	C9	Balls	Top	Rumble	2	5	7	NA	0	1
7	1	C9	Hai	Jungle	Rek'Sai	0	4	9	NA	0	1
7	1	C9	Incarnati0n	Mid	Viktor	4	4	3	NA	0	1
7	1	C9	Sneaky	ADC	Vayne	5	3	3	NA	0	1
7	1	C9	LemonNation	Support	Braum	0	3	5	NA	0	1
7	1	CLG	ZionSpartan	Top	Fizz	6	0	3	NA	1	0
7	1	CLG	Xmithie	Jungle	Gragas	2	0	10	NA	1	0
7	1	CLG	Pobelter	Mid	Orianna	4	0	6	NA	1	0
7	1	CLG	Doublelift	ADC	Tristana	3	1	9	NA	1	0
7	1	CLG	Aphromoo	Support	Janna	0	0	12	NA	1	0
7	1	TL	Quas	Top	Gnar	2	0	9	NA	1	0
7	1	TL	IWillDominate	Jungle	Gragas	3	3	9	NA	1	0
7	1	TL	FeniX	Mid	Azir	7	1	9	NA	1	0
7	1	TL	Piglet	ADC	Sivir	7	2	10	NA	1	0
7	1	TL	Xpecial	Support	Janna	0	3	15	NA	1	0
7	1	T8	CaliTrlolz	Top	Maokai	3	2	4	NA	1	0
7	1	T8	Porpoise	Jungle	Gragas	0	1	11	NA	1	0
7	1	T8	Goldenglue	Mid	Azir	2	1	8	NA	1	0
7	1	T8	Nien	ADC	Kalista	7	1	6	NA	1	0
7	1	T8	Dodo	Support	Thresh	1	1	10	NA	1	0
7	1	TDK	Seraph	Top	Maokai	0	4	6	NA	0	1
7	1	TDK	Kez	Jungle	Rek'Sai	0	4	7	NA	0	1
7	1	TDK	Ninja	Mid	Ezreal	5	3	2	NA	0	1
7	1	TDK	Emperor	ADC	Vayne	3	4	4	NA	0	1
7	1	TDK	Smoothie	Support	Alistar	1	4	7	NA	0	1
7	1	NME	Flaresz	Top	Nautilus	0	5	0	NA	0	1
7	1	NME	Trashy	Jungle	Rek'Sai	1	2	0	NA	0	1
7	1	NME	InnoX	Mid	Ezreal	0	2	1	NA	0	1
7	1	NME	otter	ADC	Corki	0	3	0	NA	0	1
7	1	NME	Bodydrop	Support	Braum	0	3	0	NA	0	1
7	1	DIG	Gamsu	Top	Rumble	1	5	4	NA	0	1
7	1	DIG	Helios	Jungle	Jarvan IV	1	6	8	NA	0	1
7	1	DIG	Shiptur	Mid	Varus	2	5	3	NA	0	1
7	1	DIG	Core JJ	ADC	Corki	3	2	5	NA	0	1
7	1	DIG	KiWiKiD	Support	Alistar	2	6	5	NA	0	1
7	1	TIP	Impact	Top	Gnar	3	1	13	NA	1	0
7	1	TIP	Rush	Jungle	Lee Sin	8	2	13	NA	1	0
7	1	TIP	XiaoWeiXiao	Mid	Twisted Fate	3	2	15	NA	1	0
7	1	TIP	Apollo	ADC	Sivir	8	1	10	NA	1	0
7	1	TIP	Adrian	Support	Shen	2	3	19	NA	1	0
7	1	GV	Hauntzer	Top	Maokai	3	1	9	NA	1	0
7	1	GV	Move	Jungle	Nidalee	8	1	7	NA	1	0
7	1	GV	Keane	Mid	Urgot	4	3	9	NA	1	0
7	1	GV	Altec	ADC	Sivir	3	1	9	NA	1	0
7	1	GV	Bunny FuFuu	Support	Shen	1	5	16	NA	1	0
7	2	TSM	Dyrus	Top	Maokai	2	4	8	NA	0	1
7	2	TSM	Santorin	Jungle	Gragas	1	3	11	NA	0	1
7	2	TSM	Bjergsen	Mid	Orianna	3	3	6	NA	0	1
7	2	TSM	WildTurtle	ADC	Jinx	6	3	5	NA	0	1
7	2	TSM	Lustboy	Support	Shen	0	3	10	NA	0	1
7	2	C9	Balls	Top	Maokai	0	0	14	NA	1	0
7	2	C9	Hai	Jungle	Rengar	4	1	7	NA	1	0
7	2	C9	Incarnati0n	Mid	Orianna	4	0	12	NA	1	0
7	2	C9	Sneaky	ADC	Kalista	9	0	4	NA	1	0
7	2	C9	LemonNation	Support	Karma	1	0	17	NA	1	0
7	2	CLG	ZionSpartan	Top	Fizz	5	5	5	NA	1	0
7	2	CLG	Xmithie	Jungle	Nautilus	0	5	10	NA	1	0
7	2	CLG	Pobelter	Mid	Twisted Fate	3	3	7	NA	1	0
7	2	CLG	Doublelift	ADC	Tristana	13	2	3	NA	1	0
7	2	CLG	Aphromoo	Support	Janna	0	2	18	NA	1	0
7	2	TL	Quas	Top	Nautilus	1	4	10	NA	1	0
7	2	TL	IWillDominate	Jungle	Rek'Sai	1	4	14	NA	1	0
7	2	TL	FeniX	Mid	Azir	8	2	6	NA	1	0
7	2	TL	Piglet	ADC	Corki	6	0	10	NA	1	0
7	2	TL	Xpecial	Support	Annie	0	2	16	NA	1	0
7	2	T8	CaliTrlolz	Top	Nautilus	1	4	6	NA	0	1
7	2	T8	Porpoise	Jungle	Gragas	1	2	6	NA	0	1
7	2	T8	Goldenglue	Mid	Twisted Fate	3	4	3	NA	0	1
7	2	T8	Nien	ADC	Jinx	2	3	2	NA	0	1
7	2	T8	Dodo	Support	Shen	0	4	5	NA	0	1
7	2	TDK	Seraph	Top	Maokai	0	4	9	NA	0	1
7	2	TDK	Kez	Jungle	Evelynn	0	7	9	NA	0	1
7	2	TDK	Ninja	Mid	Ahri	8	4	5	NA	0	1
7	2	TDK	Emperor	ADC	Vayne	9	3	4	NA	0	1
7	2	TDK	Smoothie	Support	Alistar	0	3	10	NA	0	1
7	2	NME	Flaresz	Top	Irelia	1	5	2	NA	0	1
7	2	NME	Trashy	Jungle	Gragas	0	2	3	NA	0	1
7	2	NME	InnoX	Mid	Ahri	3	2	0	NA	0	1
7	2	NME	otter	ADC	Kog'Maw	1	4	2	NA	0	1
7	2	NME	Bodydrop	Support	Janna	0	2	3	NA	0	1
7	2	DIG	Gamsu	Top	Jarvan IV	0	4	1	NA	0	1
7	2	DIG	Helios	Jungle	Lee Sin	0	3	0	NA	0	1
7	2	DIG	Shiptur	Mid	Diana	1	5	0	NA	0	1
7	2	DIG	Core JJ	ADC	Sivir	0	2	1	NA	0	1
7	2	DIG	KiWiKiD	Support	Nautilus	0	4	0	NA	0	1
7	2	TIP	Impact	Top	Ryze	4	2	6	NA	1	0
7	2	TIP	Rush	Jungle	Lee Sin	1	2	13	NA	1	0
7	2	TIP	XiaoWeiXiao	Mid	Ahri	3	2	9	NA	1	0
7	2	TIP	Apollo	ADC	Corki	7	0	10	NA	1	0
7	2	TIP	Adrian	Support	Alistar	2	1	15	NA	1	0
7	2	GV	Hauntzer	Top	Maokai	2	0	12	NA	1	0
7	2	GV	Move	Jungle	Rek'Sai	1	2	9	NA	1	0
7	2	GV	Keane	Mid	Azir	5	1	4	NA	1	0
7	2	GV	Altec	ADC	Tristana	7	1	3	NA	1	0
7	2	GV	Bunny FuFuu	Support	Braum	0	1	11	NA	1	0
8	1	TSM	Dyrus	Top	Shen	1	2	2	NA	0	1
8	1	TSM	Santorin	Jungle	Gragas	0	2	2	NA	0	1
8	1	TSM	Bjergsen	Mid	Twisted Fate	3	2	1	NA	0	1
8	1	TSM	WildTurtle	ADC	Corki	0	4	1	NA	0	1
8	1	TSM	Lustboy	Support	Annie	0	2	3	NA	0	1
8	1	C9	Balls	Top	Rumble	2	3	13	NA	1	0
8	1	C9	Hai	Jungle	Shyvana	3	3	8	NA	1	0
8	1	C9	Incarnati0n	Mid	Ahri	9	0	3	NA	1	0
8	1	C9	Sneaky	ADC	Kalista	2	2	11	NA	1	0
8	1	C9	LemonNation	Support	Braum	4	2	13	NA	1	0
8	1	CLG	ZionSpartan	Top	Fizz	3	1	1	NA	1	0
8	1	CLG	Xmithie	Jungle	Gragas	0	0	4	NA	1	0
8	1	CLG	Pobelter	Mid	Ezreal	1	3	1	NA	1	0
8	1	CLG	Doublelift	ADC	Tristana	3	0	1	NA	1	0
8	1	CLG	Aphromoo	Support	Alistar	1	1	5	NA	1	0
8	1	TL	Quas	Top	Hecarim	2	3	2	NA	0	1
8	1	TL	IWillDominate	Jungle	Rek'Sai	1	1	3	NA	0	1
8	1	TL	FeniX	Mid	Viktor	1	2	4	NA	0	1
8	1	TL	Piglet	ADC	Corki	1	1	1	NA	0	1
8	1	TL	Xpecial	Support	Janna	0	1	4	NA	0	1
8	1	T8	CaliTrlolz	Top	Maokai	3	3	13	NA	1	0
8	1	T8	Porpoise	Jungle	Gragas	3	2	18	NA	1	0
8	1	T8	Goldenglue	Mid	Varus	7	2	12	NA	1	0
8	1	T8	Nien	ADC	Corki	12	1	8	NA	1	0
8	1	T8	Dodo	Support	Alistar	0	4	21	NA	1	0
8	1	TDK	Seraph	Top	Rumble	4	7	7	NA	0	1
8	1	TDK	Kez	Jungle	Evelynn	0	3	9	NA	0	1
8	1	TDK	Ninja	Mid	Jayce	3	4	6	NA	0	1
8	1	TDK	Emperor	ADC	Tristana	5	4	6	NA	0	1
8	1	TDK	Smoothie	Support	Braum	0	7	10	NA	0	1
8	1	NME	Flaresz	Top	Maokai	2	7	4	NA	0	1
8	1	NME	Trashy	Jungle	Evelynn	1	2	6	NA	0	1
8	1	NME	InnoX	Mid	Master Yi	2	3	5	NA	0	1
8	1	NME	otter	ADC	Corki	4	3	3	NA	0	1
8	1	NME	Bodydrop	Support	Alistar	1	5	4	NA	0	1
8	1	DIG	Gamsu	Top	Gnar	3	4	15	NA	1	0
8	1	DIG	Helios	Jungle	Rek'Sai	2	3	20	NA	1	0
8	1	DIG	Shiptur	Mid	Ahri	12	1	12	NA	1	0
8	1	DIG	Core JJ	ADC	Corki	9	2	14	NA	1	0
8	1	DIG	KiWiKiD	Support	Thresh	0	4	21	NA	1	0
8	1	TIP	Impact	Top	Maokai	3	4	9	NA	1	0
8	1	TIP	Rush	Jungle	Nidalee	3	0	7	NA	1	0
8	1	TIP	XiaoWeiXiao	Mid	Orianna	3	0	6	NA	1	0
8	1	TIP	Apollo	ADC	Kog'Maw	3	0	8	NA	1	0
8	1	TIP	Adrian	Support	Janna	0	0	12	NA	1	0
8	1	GV	Hauntzer	Top	Shen	3	5	10	NA	0	1
8	1	GV	Move	Jungle	Vi	1	6	8	NA	0	1
8	1	GV	Keane	Mid	Rumble	3	6	8	NA	0	1
8	1	GV	Altec	ADC	Tristana	7	2	5	NA	0	1
8	1	GV	Bunny FuFuu	Support	Braum	0	7	9	NA	0	1
8	2	TSM	Dyrus	Top	Maokai	0	0	7	NA	1	0
8	2	TSM	Santorin	Jungle	Gragas	1	1	6	NA	1	0
8	2	TSM	Bjergsen	Mid	Kog'Maw	4	0	5	NA	1	0
8	2	TSM	WildTurtle	ADC	Tristana	5	0	4	NA	1	0
8	2	TSM	Lustboy	Support	Janna	0	0	10	NA	1	0
8	2	C9	Balls	Top	Maokai	1	5	12	NA	1	0
8	2	C9	Hai	Jungle	Nidalee	6	4	6	NA	0	1
8	2	C9	Incarnati0n	Mid	Orianna	6	4	10	NA	0	1
8	2	C9	Sneaky	ADC	Kalista	8	5	7	NA	0	1
8	2	C9	LemonNation	Support	Karma	0	4	14	NA	0	1
8	2	CLG	ZionSpartan	Top	Kennen	4	4	10	NA	1	0
8	2	CLG	Xmithie	Jungle	Gragas	3	3	12	NA	1	0
8	2	CLG	Pobelter	Mid	Azir	6	6	12	NA	1	0
8	2	CLG	Doublelift	ADC	Sivir	9	2	11	NA	1	0
8	2	CLG	Aphromoo	Support	Janna	0	6	19	NA	1	0
8	2	TL	Quas	Top	Maokai	0	1	15	NA	1	0
8	2	TL	IWillDominate	Jungle	Rek'Sai	3	0	11	NA	1	0
8	2	TL	FeniX	Mid	Twisted Fate	4	0	8	NA	1	0
8	2	TL	Piglet	ADC	Kalista	9	0	8	NA	1	0
8	2	TL	Xpecial	Support	Janna	1	0	16	NA	1	0
8	2	T8	CaliTrlolz	Top	Maokai	3	3	6	NA	0	1
8	2	T8	Porpoise	Jungle	Nidalee	3	4	6	NA	0	1
8	2	T8	Goldenglue	Mid	Azir	2	3	10	NA	0	1
8	2	T8	Nien	ADC	Tristana	5	2	5	NA	0	1
8	2	T8	Dodo	Support	Braum	0	4	11	NA	0	1
8	2	TDK	Seraph	Top	Vladimir	4	4	8	NA	0	1
8	2	TDK	Kez	Jungle	Elise	4	4	5	NA	0	1
8	2	TDK	Ninja	Mid	Syndra	6	4	5	NA	0	1
8	2	TDK	Emperor	ADC	Vayne	2	5	6	NA	0	1
8	2	TDK	Smoothie	Support	Bard	0	6	9	NA	0	1
8	2	NME	Flaresz	Top	Fizz	0	5	0	NA	0	1
8	2	NME	Trashy	Jungle	Gragas	1	3	0	NA	0	1
8	2	NME	InnoX	Mid	Yasuo	0	4	0	NA	0	1
8	2	NME	otter	ADC	Sivir	0	1	0	NA	0	1
8	2	NME	Bodydrop	Support	Nautilus	0	4	0	NA	0	1
8	2	DIG	Gamsu	Top	Rumble	1	1	0	NA	1	0
8	2	DIG	Helios	Jungle	Rek'Sai	0	2	1	NA	1	0
8	2	DIG	Shiptur	Mid	Viktor	0	2	1	NA	1	0
8	2	DIG	Core JJ	ADC	Jinx	0	2	1	NA	1	0
8	2	DIG	KiWiKiD	Support	Thresh	0	3	1	NA	1	0
8	2	TIP	Impact	Top	Shen	4	2	12	NA	1	0
8	2	TIP	Rush	Jungle	Lee Sin	5	5	13	NA	1	0
8	2	TIP	XiaoWeiXiao	Mid	Orianna	3	2	11	NA	1	0
8	2	TIP	Apollo	ADC	Sivir	10	2	7	NA	1	0
8	2	TIP	Gate	Support	Alistar	1	5	12	NA	1	0
8	2	GV	Hauntzer	Top	Gnar	3	2	10	NA	1	0
8	2	GV	Move	Jungle	Vi	1	7	7	NA	1	0
8	2	GV	Keane	Mid	Kog'Maw	6	2	6	NA	1	0
8	2	GV	Altec	ADC	Jinx	6	1	4	NA	1	0
8	2	GV	Bunny FuFuu	Support	Janna	0	1	15	NA	1	0
9	1	TSM	Dyrus	Top	Maokai	3	3	5	NA	1	0
9	1	TSM	Santorin	Jungle	Gragas	1	1	8	NA	1	0
9	1	TSM	Bjergsen	Mid	Kog'Maw	4	2	3	NA	1	0
9	1	TSM	WildTurtle	ADC	Tristana	3	1	2	NA	1	0
9	1	TSM	Lustboy	Support	Janna	0	1	11	NA	1	0
9	1	C9	Balls	Top	Maokai	0	5	7	NA	0	1
9	1	C9	Hai	Jungle	Nunu	2	5	6	NA	0	1
9	1	C9	Incarnati0n	Mid	Orianna	2	3	5	NA	0	1
9	1	C9	Sneaky	ADC	Tristana	5	4	4	NA	0	1
9	1	C9	LemonNation	Support	Karma	0	5	7	NA	0	1
9	1	CLG	ZionSpartan	Top	Olaf	5	2	8	NA	1	0
9	1	CLG	Xmithie	Jungle	Gragas	3	0	9	NA	1	0
9	1	CLG	Pobelter	Mid	Ezreal	2	1	11	NA	1	0
9	1	CLG	Doublelift	ADC	Tristana	9	3	7	NA	1	0
9	1	CLG	Aphromoo	Support	Alistar	1	3	16	NA	1	0
9	1	TL	Quas	Top	Maokai	4	2	5	NA	1	0
9	1	TL	IWillDominate	Jungle	Nidalee	1	1	4	NA	1	0
9	1	TL	FeniX	Mid	Orianna	2	1	6	NA	1	0
9	1	TL	Piglet	ADC	Kog'Maw	5	1	6	NA	1	0
9	1	TL	Xpecial	Support	Janna	0	1	10	NA	1	0
9	1	T8	CaliTrlolz	Top	Fizz	0	3	3	NA	0	1
9	1	T8	Porpoise	Jungle	Gragas	0	2	4	NA	0	1
9	1	T8	Goldenglue	Mid	Viktor	3	1	0	NA	0	1
9	1	T8	Nien	ADC	Corki	3	3	2	NA	0	1
9	1	T8	Dodo	Support	Braum	0	3	4	NA	0	1
9	1	TDK	Seraph	Top	Kha'Zix	7	2	6	NA	1	0
9	1	TDK	Kez	Jungle	Zac	1	3	11	NA	1	0
9	1	TDK	Ninja	Mid	Zed	6	3	8	NA	1	0
9	1	TDK	Emperor	ADC	Lucian	8	0	8	NA	1	0
9	1	TDK	Smoothie	Support	Thresh	0	1	14	NA	1	0
9	1	NME	Flaresz	Top	Nautilus	1	4	5	NA	0	1
9	1	NME	Trashy	Jungle	Nidalee	0	1	5	NA	0	1
9	1	NME	InnoX	Mid	Viktor	4	1	3	NA	0	1
9	1	NME	otter	ADC	Jinx	3	2	1	NA	0	1
9	1	NME	Bodydrop	Support	Morgana	0	3	6	NA	0	1
9	1	DIG	Gamsu	Top	Shen	2	3	5	NA	0	1
9	1	DIG	Helios	Jungle	Rek'Sai	0	7	2	NA	0	1
9	1	DIG	Shiptur	Mid	Lulu	3	4	2	NA	0	1
9	1	DIG	Core JJ	ADC	Kog'Maw	4	3	4	NA	0	1
9	1	DIG	KiWiKiD	Support	Braum	0	3	6	NA	0	1
9	1	TIP	Impact	Top	Shen	3	0	16	NA	1	0
9	1	TIP	Rush	Jungle	Evelynn	9	3	10	NA	1	0
9	1	TIP	Gate	Mid	Azir	4	1	8	NA	1	0
9	1	TIP	Apollo	ADC	Sivir	6	2	10	NA	1	0
9	1	TIP	Adrian	Support	Alistar	0	2	17	NA	1	0
9	1	GV	Hauntzer	Top	Maokai	3	4	4	NA	0	1
9	1	GV	Move	Jungle	Nidalee	3	5	5	NA	0	1
9	1	GV	Keane	Mid	Orianna	1	4	1	NA	0	1
9	1	GV	Altec	ADC	Lucian	1	5	6	NA	0	1
9	1	GV	Bunny FuFuu	Support	Janna	0	4	6	NA	0	1
9	2	TSM	Dyrus	Top	Shen	0	3	5	NA	0	1
9	2	TSM	Santorin	Jungle	Gragas	1	2	3	NA	0	1
9	2	TSM	Bjergsen	Mid	Viktor	2	2	1	NA	0	1
9	2	TSM	WildTurtle	ADC	Sivir	2	3	3	NA	0	1
9	2	TSM	Lustboy	Support	Annie	0	4	5	NA	0	1
9	2	C9	Balls	Top	Gnar	0	2	10	NA	1	0
9	2	C9	Hai	Jungle	Shyvana	1	1	7	NA	1	0
9	2	C9	Incarnati0n	Mid	Orianna	5	0	7	NA	1	0
9	2	C9	Sneaky	ADC	Tristana	7	1	5	NA	1	0
9	2	C9	LemonNation	Support	Karma	1	1	11	NA	1	0
9	2	CLG	ZionSpartan	Top	Olaf	11	3	4	NA	1	0
9	2	CLG	Xmithie	Jungle	Gragas	1	0	12	NA	1	0
9	2	CLG	Pobelter	Mid	Twisted Fate	0	3	7	NA	1	0
9	2	CLG	Doublelift	ADC	Ezreal	8	0	10	NA	1	0
9	2	CLG	Aphromoo	Support	Janna	1	0	17	NA	1	0
9	2	TL	Quas	Top	Maokai	5	4	15	NA	0	1
9	2	TL	IWillDominate	Jungle	Gragas	4	5	19	NA	0	1
9	2	TL	FeniX	Mid	Azir	8	6	12	NA	0	1
9	2	TL	Piglet	ADC	Sivir	7	4	13	NA	0	1
9	2	TL	Xpecial	Support	Annie	2	8	17	NA	0	1
9	2	T8	CaliTrlolz	Top	Rumble	1	7	4	NA	0	1
9	2	T8	Porpoise	Jungle	Rek'Sai	0	4	3	NA	0	1
9	2	T8	Goldenglue	Mid	Jayce	2	4	2	NA	0	1
9	2	T8	Nien	ADC	Corki	2	2	4	NA	0	1
9	2	T8	Dodo	Support	Alistar	1	4	4	NA	0	1
9	2	TDK	Seraph	Top	Kassadin	7	1	10	NA	1	0
9	2	TDK	Kez	Jungle	Elise	1	1	14	NA	1	0
9	2	TDK	Ninja	Mid	Irelia	7	1	7	NA	1	0
9	2	TDK	Emperor	ADC	Draven	5	2	6	NA	1	0
9	2	TDK	Smoothie	Support	Thresh	1	1	17	NA	1	0
9	2	NME	Flaresz	Top	Riven	0	9	1	NA	0	1
9	2	NME	Trashy	Jungle	Ekko	4	0	2	NA	0	1
9	2	NME	InnoX	Mid	Viktor	0	4	2	NA	0	1
9	2	NME	otter	ADC	Sivir	2	2	2	NA	0	1
9	2	NME	Bodydrop	Support	Nautilus	1	5	4	NA	0	1
9	2	DIG	Gamsu	Top	Jarvan IV	8	1	6	NA	1	0
9	2	DIG	Helios	Jungle	Rek'Sai	5	4	6	NA	1	0
9	2	DIG	Shiptur	Mid	Ezreal	4	1	6	NA	1	0
9	2	DIG	Core JJ	ADC	Kog'Maw	3	1	8	NA	1	0
9	2	DIG	KiWiKiD	Support	Thresh	0	1	10	NA	1	0
9	2	TIP	Impact	Top	Gnar	6	4	16	NA	1	0
9	2	TIP	Rush	Jungle	Lee Sin	4	7	18	NA	1	0
9	2	TIP	Gate	Mid	Viktor	10	6	9	NA	1	0
9	2	TIP	Apollo	ADC	Kog'Maw	7	5	14	NA	1	0
9	2	TIP	Adrian	Support	Janna	0	4	25	NA	1	0
9	2	GV	Hauntzer	Top	Rumble	2	3	1	NA	0	1
9	2	GV	Move	Jungle	Gragas	2	5	3	NA	0	1
9	2	GV	Keane	Mid	Jarvan IV	0	4	5	NA	0	1
9	2	GV	Altec	ADC	Sivir	1	5	2	NA	0	1
9	2	GV	Bunny FuFuu	Support	Shen	1	4	5	NA	0	1
9	3	T8	CaliTrlolz	Top	Shen	0	3	10	NA	0	1
9	3	T8	Porpoise	Jungle	Gragas	0	2	2	NA	0	1
9	3	T8	Goldenglue	Mid	Orianna	2	1	0	NA	0	1
9	3	T8	Nien	ADC	Tristana	0	3	1	NA	0	1
9	3	T8	Dodo	Support	Alistar	0	4	1	NA	0	1
9	3	C9	Balls	Top	Maokai	1	0	11	NA	1	0
9	3	C9	Hai	Jungle	Shyvana	4	2	6	NA	1	0
9	3	C9	Incarnati0n	Mid	Lulu	1	0	6	NA	1	0
9	3	C9	Sneaky	ADC	Ashe	7	0	3	NA	1	0
9	3	C9	LemonNation	Support	Braum	0	0	12	NA	1	0
9	3	TIP	Impact	Top	Gnar	6	1	11	NA	1	0
9	3	TIP	Rush	Jungle	Nidalee	7	5	6	NA	1	0
9	3	TIP	Gate	Mid	Orianna	6	1	12	NA	1	0
9	3	TIP	Apollo	ADC	Kog'Maw	2	0	8	NA	1	0
9	3	TIP	Adrian	Support	Alistar	2	1	11	NA	1	0
9	3	GV	Hauntzer	Top	Maokai	1	5	0	NA	0	1
9	3	GV	Move	Jungle	Rengar	1	9	4	NA	0	1
9	3	GV	Keane	Mid	Twisted Fate	3	3	3	NA	0	1
9	3	GV	Altec	ADC	Sivir	3	1	3	NA	0	1
9	3	GV	Bunny FuFuu	Support	Braum	0	5	6	NA	0	1
9	3	TL	Quas	Top	Maokai	0	3	17	NA	1	0
9	3	TL	IWillDominate	Jungle	Nidalee	10	1	8	NA	1	0
9	3	TL	FeniX	Mid	Viktor	8	2	8	NA	1	0
9	3	TL	Piglet	ADC	Kalista	2	1	10	NA	1	0
9	3	TL	Xpecial	Support	Thresh	0	3	15	NA	1	0
9	3	CLG	ZionSpartan	Top	Fizz	2	4	1	NA	0	1
9	3	CLG	Xmithie	Jungle	Nautilus	0	5	3	NA	0	1
9	3	CLG	Pobelter	Mid	Twisted Fate	2	3	6	NA	0	1
9	3	CLG	Doublelift	ADC	Sivir	6	4	4	NA	0	1
9	3	CLG	Aphromoo	Support	Janna	0	4	8	NA	0	1